treatment_order,city_key,grid_id,station_event_id,opening_month,outcome_family,status,selected_method,failure_reason
81,wuhan,g00165x00145,wuhan_station_7ecdaca111aa,2010-07,poi,pending,,
81,wuhan,g00165x00145,wuhan_station_7ecdaca111aa,2010-07,population,pending,,
81,wuhan,g00165x00145,wuhan_station_7ecdaca111aa,2010-07,viirs,pending,,
82,wuhan,g00170x00147,wuhan_station_24e99796ec85,2010-07,housing,pending,,
82,wuhan,g00170x00147,wuhan_station_24e99796ec85,2010-07,poi,pending,,
82,wuhan,g00170x00147,wuhan_station_24e99796ec85,2010-07,population,pending,,
82,wuhan,g00170x00147,wuhan_station_24e99796ec85,2010-07,viirs,pending,,
83,guangzhou,g00117x00084,guangzhou_station_f4361e33deb8,2010-09,housing,pending,,
83,guangzhou,g00117x00084,guangzhou_station_f4361e33deb8,2010-09,poi,pending,,
83,guangzhou,g00117x00084,guangzhou_station_f4361e33deb8,2010-09,population,pending,,
83,guangzhou,g00117x00084,guangzhou_station_f4361e33deb8,2010-09,viirs,pending,,
84,guangzhou,g00126x00087,guangzhou_station_2c9e203fabf0,2010-09,housing,pending,,
84,guangzhou,g00126x00087,guangzhou_station_2c9e203fabf0,2010-09,poi,pending,,
84,guangzhou,g00126x00087,guangzhou_station_2c9e203fabf0,2010-09,population,pending,,
84,guangzhou,g00126x00087,guangzhou_station_2c9e203fabf0,2010-09,viirs,pending,,
85,guangzhou,g00128x00088,guangzhou_station_a60e1820aaf8,2010-09,housing,pending,,
85,guangzhou,g00128x00088,guangzhou_station_a60e1820aaf8,2010-09,poi,pending,,
85,guangzhou,g00128x00088,guangzhou_station_a60e1820aaf8,2010-09,population,pending,,
85,guangzhou,g00128x00088,guangzhou_station_a60e1820aaf8,2010-09,viirs,pending,,
86,guangzhou,g00133x00088,guangzhou_station_46651afcbb29,2010-09,housing,pending,,
86,guangzhou,g00133x00088,guangzhou_station_46651afcbb29,2010-09,poi,pending,,
86,guangzhou,g00133x00088,guangzhou_station_46651afcbb29,2010-09,population,pending,,
86,guangzhou,g00133x00088,guangzhou_station_46651afcbb29,2010-09,viirs,pending,,
87,guangzhou,g00134x00087,guangzhou_station_4bdc2f7c7483,2010-09,housing,pending,,
87,guangzhou,g00134x00087,guangzhou_station_4bdc2f7c7483,2010-09,poi,pending,,
87,guangzhou,g00134x00087,guangzhou_station_4bdc2f7c7483,2010-09,population,pending,,
87,guangzhou,g00134x00087,guangzhou_station_4bdc2f7c7483,2010-09,viirs,pending,,
88,guangzhou,g00137x00084,guangzhou_station_bed0463428f5,2010-09,housing,pending,,
88,guangzhou,g00137x00084,guangzhou_station_bed0463428f5,2010-09,poi,pending,,
88,guangzhou,g00137x00084,guangzhou_station_bed0463428f5,2010-09,population,pending,,
88,guangzhou,g00137x00084,guangzhou_station_bed0463428f5,2010-09,viirs,pending,,
89,guangzhou,g00138x00083,guangzhou_station_11e35701f1c9,2010-09,housing,pending,,
89,guangzhou,g00138x00083,guangzhou_station_11e35701f1c9,2010-09,poi,pending,,
89,guangzhou,g00138x00083,guangzhou_station_11e35701f1c9,2010-09,population,pending,,
89,guangzhou,g00138x00083,guangzhou_station_11e35701f1c9,2010-09,viirs,pending,,
90,guangzhou,g00159x00082,guangzhou_station_ec6da1808146,2010-09,housing,pending,,
90,guangzhou,g00159x00082,guangzhou_station_ec6da1808146,2010-09,poi,pending,,
90,guangzhou,g00159x00082,guangzhou_station_ec6da1808146,2010-09,population,pending,,
90,guangzhou,g00159x00082,guangzhou_station_ec6da1808146,2010-09,viirs,pending,,
91,guangzhou,g00161x00083,guangzhou_station_52f88a2b4548,2010-09,housing,pending,,
91,guangzhou,g00161x00083,guangzhou_station_52f88a2b4548,2010-09,poi,pending,,
91,guangzhou,g00161x00083,guangzhou_station_52f88a2b4548,2010-09,population,pending,,
91,guangzhou,g00161x00083,guangzhou_station_52f88a2b4548,2010-09,viirs,pending,,
92,guangzhou,g00165x00084,guangzhou_station_f56bcda34c2b,2010-09,housing,pending,,
92,guangzhou,g00165x00084,guangzhou_station_f56bcda34c2b,2010-09,poi,pending,,
92,guangzhou,g00165x00084,guangzhou_station_f56bcda34c2b,2010-09,population,pending,,
92,guangzhou,g00165x00084,guangzhou_station_f56bcda34c2b,2010-09,viirs,pending,,
93,guangzhou,g00168x00085,guangzhou_station_ad3c4e428cf1,2010-09,housing,pending,,
93,guangzhou,g00168x00085,guangzhou_station_ad3c4e428cf1,2010-09,poi,pending,,
93,guangzhou,g00168x00085,guangzhou_station_ad3c4e428cf1,2010-09,population,pending,,
93,guangzhou,g00168x00085,guangzhou_station_ad3c4e428cf1,2010-09,viirs,pending,,
94,guangzhou,g00171x00085,guangzhou_station_5e9489a1aab0,2010-09,housing,pending,,
94,guangzhou,g00171x00085,guangzhou_station_5e9489a1aab0,2010-09,poi,pending,,
94,guangzhou,g00171x00085,guangzhou_station_5e9489a1aab0,2010-09,population,pending,,
94,guangzhou,g00171x00085,guangzhou_station_5e9489a1aab0,2010-09,viirs,pending,,
95,guangzhou,g00173x00087,guangzhou_station_011dac379a86,2010-09,housing,pending,,
95,guangzhou,g00173x00087,guangzhou_station_011dac379a86,2010-09,poi,pending,,
95,guangzhou,g00173x00087,guangzhou_station_011dac379a86,2010-09,population,pending,,
95,guangzhou,g00173x00087,guangzhou_station_011dac379a86,2010-09,viirs,pending,,
96,chengdu,g00120x00228,chengdu_station_6d50ad1dbd76,2010-09,housing,pending,,
96,chengdu,g00120x00228,chengdu_station_6d50ad1dbd76,2010-09,poi,pending,,
96,chengdu,g00120x00228,chengdu_station_6d50ad1dbd76,2010-09,population,pending,,
96,chengdu,g00120x00228,chengdu_station_6d50ad1dbd76,2010-09,viirs,pending,,
97,chengdu,g00125x00228,chengdu_station_d757c31ae276,2010-09,housing,pending,,
97,chengdu,g00125x00228,chengdu_station_d757c31ae276,2010-09,poi,pending,,
97,chengdu,g00125x00228,chengdu_station_d757c31ae276,2010-09,population,pending,,
97,chengdu,g00125x00228,chengdu_station_d757c31ae276,2010-09,viirs,pending,,
98,chengdu,g00128x00228,chengdu_station_2a774045f4a0,2010-09,housing,pending,,
98,chengdu,g00128x00228,chengdu_station_2a774045f4a0,2010-09,poi,pending,,
98,chengdu,g00128x00228,chengdu_station_2a774045f4a0,2010-09,population,pending,,
98,chengdu,g00128x00228,chengdu_station_2a774045f4a0,2010-09,viirs,pending,,
99,chengdu,g00133x00228,chengdu_station_8972ebc498bb,2010-09,housing,pending,,
99,chengdu,g00133x00228,chengdu_station_8972ebc498bb,2010-09,poi,pending,,
99,chengdu,g00133x00228,chengdu_station_8972ebc498bb,2010-09,population,pending,,
99,chengdu,g00133x00228,chengdu_station_8972ebc498bb,2010-09,viirs,pending,,
100,chengdu,g00137x00228,chengdu_station_66a7ecff9e6a,2010-09,housing,pending,,
100,chengdu,g00137x00228,chengdu_station_66a7ecff9e6a,2010-09,poi,pending,,
100,chengdu,g00137x00228,chengdu_station_66a7ecff9e6a,2010-09,population,pending,,
100,chengdu,g00137x00228,chengdu_station_66a7ecff9e6a,2010-09,viirs,pending,,
101,chengdu,g00141x00228,chengdu_station_330100081497,2010-09,housing,pending,,
101,chengdu,g00141x00228,chengdu_station_330100081497,2010-09,poi,pending,,
101,chengdu,g00141x00228,chengdu_station_330100081497,2010-09,population,pending,,
101,chengdu,g00141x00228,chengdu_station_330100081497,2010-09,viirs,pending,,
102,chengdu,g00146x00229,chengdu_station_7443814afa47,2010-09,housing,pending,,
102,chengdu,g00146x00229,chengdu_station_7443814afa47,2010-09,poi,pending,,
102,chengdu,g00146x00229,chengdu_station_7443814afa47,2010-09,population,pending,,
102,chengdu,g00146x00229,chengdu_station_7443814afa47,2010-09,viirs,pending,,
103,chengdu,g00153x00232,chengdu_station_b5c478316935,2010-09,housing,pending,,
103,chengdu,g00153x00232,chengdu_station_b5c478316935,2010-09,poi,pending,,
103,chengdu,g00153x00232,chengdu_station_b5c478316935,2010-09,population,pending,,
103,chengdu,g00153x00232,chengdu_station_b5c478316935,2010-09,viirs,pending,,
104,shenyang,g00145x00155,shenyang_station_2bc13a110055,2010-09,housing,pending,,
104,shenyang,g00145x00155,shenyang_station_2bc13a110055,2010-09,poi,pending,,
104,shenyang,g00145x00155,shenyang_station_2bc13a110055,2010-09,population,pending,,
104,shenyang,g00145x00155,shenyang_station_2bc13a110055,2010-09,viirs,pending,,
105,shenyang,g00145x00157,shenyang_station_0db77497b36e,2010-09,housing,pending,,
105,shenyang,g00145x00157,shenyang_station_0db77497b36e,2010-09,poi,pending,,
105,shenyang,g00145x00157,shenyang_station_0db77497b36e,2010-09,population,pending,,
105,shenyang,g00145x00157,shenyang_station_0db77497b36e,2010-09,viirs,pending,,
106,shenyang,g00145x00160,shenyang_station_001b5cd0743f,2010-09,housing,pending,,
106,shenyang,g00145x00160,shenyang_station_001b5cd0743f,2010-09,poi,pending,,
106,shenyang,g00145x00160,shenyang_station_001b5cd0743f,2010-09,population,pending,,
106,shenyang,g00145x00160,shenyang_station_001b5cd0743f,2010-09,viirs,pending,,
107,shenyang,g00145x00163,shenyang_station_6aa042e5c98d,2010-09,housing,pending,,
107,shenyang,g00145x00163,shenyang_station_6aa042e5c98d,2010-09,poi,pending,,
107,shenyang,g00145x00163,shenyang_station_6aa042e5c98d,2010-09,population,pending,,
107,shenyang,g00145x00163,shenyang_station_6aa042e5c98d,2010-09,viirs,pending,,
108,shenyang,g00146x00166,shenyang_station_9ae80e0d74ec,2010-09,housing,pending,,
108,shenyang,g00146x00166,shenyang_station_9ae80e0d74ec,2010-09,poi,pending,,
108,shenyang,g00146x00166,shenyang_station_9ae80e0d74ec,2010-09,population,pending,,
108,shenyang,g00146x00166,shenyang_station_9ae80e0d74ec,2010-09,viirs,pending,,
109,shenyang,g00148x00168,shenyang_station_5b2a1f7b8e2a,2010-09,housing,pending,,
109,shenyang,g00148x00168,shenyang_station_5b2a1f7b8e2a,2010-09,poi,pending,,
109,shenyang,g00148x00168,shenyang_station_5b2a1f7b8e2a,2010-09,population,pending,,
109,shenyang,g00148x00168,shenyang_station_5b2a1f7b8e2a,2010-09,viirs,pending,,
110,shenyang,g00150x00184,shenyang_station_7c6b11c2e5d2,2010-09,housing,pending,,
110,shenyang,g00150x00184,shenyang_station_7c6b11c2e5d2,2010-09,poi,pending,,
110,shenyang,g00150x00184,shenyang_station_7c6b11c2e5d2,2010-09,population,pending,,
110,shenyang,g00150x00184,shenyang_station_7c6b11c2e5d2,2010-09,viirs,pending,,
111,shenyang,g00150x00187,shenyang_station_0bfbf00dd942,2010-09,housing,pending,,
111,shenyang,g00150x00187,shenyang_station_0bfbf00dd942,2010-09,poi,pending,,
111,shenyang,g00150x00187,shenyang_station_0bfbf00dd942,2010-09,population,pending,,
111,shenyang,g00150x00187,shenyang_station_0bfbf00dd942,2010-09,viirs,pending,,
112,shenyang,g00151x00168,shenyang_station_0ac3a5cde4a7,2010-09,housing,pending,,
112,shenyang,g00151x00168,shenyang_station_0ac3a5cde4a7,2010-09,poi,pending,,
112,shenyang,g00151x00168,shenyang_station_0ac3a5cde4a7,2010-09,population,pending,,
112,shenyang,g00151x00168,shenyang_station_0ac3a5cde4a7,2010-09,viirs,pending,,
113,shenyang,g00152x00176,shenyang_station_1a1a0f05a3b0,2010-09,housing,pending,,
113,shenyang,g00152x00176,shenyang_station_1a1a0f05a3b0,2010-09,poi,pending,,
113,shenyang,g00152x00176,shenyang_station_1a1a0f05a3b0,2010-09,population,pending,,
113,shenyang,g00152x00176,shenyang_station_1a1a0f05a3b0,2010-09,viirs,pending,,
114,shenyang,g00152x00180,shenyang_station_eb30e6ff70d1,2010-09,housing,pending,,
114,shenyang,g00152x00180,shenyang_station_eb30e6ff70d1,2010-09,poi,pending,,
114,shenyang,g00152x00180,shenyang_station_eb30e6ff70d1,2010-09,population,pending,,
114,shenyang,g00152x00180,shenyang_station_eb30e6ff70d1,2010-09,viirs,pending,,
115,shenyang,g00152x00191,shenyang_station_d7af6d822bf1,2010-09,housing,pending,,
115,shenyang,g00152x00191,shenyang_station_d7af6d822bf1,2010-09,poi,pending,,
115,shenyang,g00152x00191,shenyang_station_d7af6d822bf1,2010-09,population,pending,,
115,shenyang,g00152x00191,shenyang_station_d7af6d822bf1,2010-09,viirs,pending,,
116,shenyang,g00153x00174,shenyang_station_6bff78181e55,2010-09,housing,pending,,
116,shenyang,g00153x00174,shenyang_station_6bff78181e55,2010-09,poi,pending,,
116,shenyang,g00153x00174,shenyang_station_6bff78181e55,2010-09,population,pending,,
116,shenyang,g00153x00174,shenyang_station_6bff78181e55,2010-09,viirs,pending,,
117,shenyang,g00153x00195,shenyang_station_5c3a7f5d72c3,2010-09,housing,pending,,
117,shenyang,g00153x00195,shenyang_station_5c3a7f5d72c3,2010-09,poi,pending,,
117,shenyang,g00153x00195,shenyang_station_5c3a7f5d72c3,2010-09,population,pending,,
117,shenyang,g00153x00195,shenyang_station_5c3a7f5d72c3,2010-09,viirs,pending,,
118,shenyang,g00154x00204,shenyang_station_da3071d0a684,2010-09,housing,pending,,
118,shenyang,g00154x00204,shenyang_station_da3071d0a684,2010-09,poi,pending,,
118,shenyang,g00154x00204,shenyang_station_da3071d0a684,2010-09,population,pending,,
118,shenyang,g00154x00204,shenyang_station_da3071d0a684,2010-09,viirs,pending,,
119,shenyang,g00155x00205,shenyang_station_95e2b5660660,2010-09,housing,pending,,
119,shenyang,g00155x00205,shenyang_station_95e2b5660660,2010-09,poi,pending,,
119,shenyang,g00155x00205,shenyang_station_95e2b5660660,2010-09,population,pending,,
119,shenyang,g00155x00205,shenyang_station_95e2b5660660,2010-09,viirs,pending,,
120,shenyang,g00157x00207,shenyang_station_4b03bc70d95e,2010-09,housing,pending,,
120,shenyang,g00157x00207,shenyang_station_4b03bc70d95e,2010-09,poi,pending,,
120,shenyang,g00157x00207,shenyang_station_4b03bc70d95e,2010-09,population,pending,,
120,shenyang,g00157x00207,shenyang_station_4b03bc70d95e,2010-09,viirs,pending,,
121,shenyang,g00157x00211,shenyang_station_ff8b652c766f,2010-09,housing,pending,,
121,shenyang,g00157x00211,shenyang_station_ff8b652c766f,2010-09,poi,pending,,
121,shenyang,g00157x00211,shenyang_station_ff8b652c766f,2010-09,population,pending,,
121,shenyang,g00157x00211,shenyang_station_ff8b652c766f,2010-09,viirs,pending,,
122,shenyang,g00158x00213,shenyang_station_3ba6746013b3,2010-09,housing,pending,,
122,shenyang,g00158x00213,shenyang_station_3ba6746013b3,2010-09,poi,pending,,
122,shenyang,g00158x00213,shenyang_station_3ba6746013b3,2010-09,population,pending,,
122,shenyang,g00158x00213,shenyang_station_3ba6746013b3,2010-09,viirs,pending,,
123,shenyang,g00159x00216,shenyang_station_fe12384ae9a4,2010-09,housing,pending,,
123,shenyang,g00159x00216,shenyang_station_fe12384ae9a4,2010-09,poi,pending,,
123,shenyang,g00159x00216,shenyang_station_fe12384ae9a4,2010-09,population,pending,,
123,shenyang,g00159x00216,shenyang_station_fe12384ae9a4,2010-09,viirs,pending,,
124,shenyang,g00163x00219,shenyang_station_e73ef57a2f09,2010-09,housing,pending,,
124,shenyang,g00163x00219,shenyang_station_e73ef57a2f09,2010-09,poi,pending,,
124,shenyang,g00163x00219,shenyang_station_e73ef57a2f09,2010-09,population,pending,,
124,shenyang,g00163x00219,shenyang_station_e73ef57a2f09,2010-09,viirs,pending,,
125,shenyang,g00165x00221,shenyang_station_9c87bd02bc7a,2010-09,housing,pending,,
125,shenyang,g00165x00221,shenyang_station_9c87bd02bc7a,2010-09,poi,pending,,
125,shenyang,g00165x00221,shenyang_station_9c87bd02bc7a,2010-09,population,pending,,
125,shenyang,g00165x00221,shenyang_station_9c87bd02bc7a,2010-09,viirs,pending,,
126,shenyang,g00165x00223,shenyang_station_832f6ff958dd,2010-09,housing,pending,,
126,shenyang,g00165x00223,shenyang_station_832f6ff958dd,2010-09,poi,pending,,
126,shenyang,g00165x00223,shenyang_station_832f6ff958dd,2010-09,population,pending,,
126,shenyang,g00165x00223,shenyang_station_832f6ff958dd,2010-09,viirs,pending,,
127,shenyang,g00165x00226,shenyang_station_b8e69081e0ac,2010-09,housing,pending,,
127,shenyang,g00165x00226,shenyang_station_b8e69081e0ac,2010-09,poi,pending,,
127,shenyang,g00165x00226,shenyang_station_b8e69081e0ac,2010-09,population,pending,,
127,shenyang,g00165x00226,shenyang_station_b8e69081e0ac,2010-09,viirs,pending,,
128,guangzhou,g00157x00092,guangzhou_station_83080ad6b382,2010-10,housing,pending,,
128,guangzhou,g00157x00092,guangzhou_station_83080ad6b382,2010-10,poi,pending,,
128,guangzhou,g00157x00092,guangzhou_station_83080ad6b382,2010-10,population,pending,,
128,guangzhou,g00157x00092,guangzhou_station_83080ad6b382,2010-10,viirs,pending,,
129,guangzhou,g00160x00093,guangzhou_station_58ac29912e11,2010-10,housing,pending,,
129,guangzhou,g00160x00093,guangzhou_station_58ac29912e11,2010-10,poi,pending,,
129,guangzhou,g00160x00093,guangzhou_station_58ac29912e11,2010-10,population,pending,,
129,guangzhou,g00160x00093,guangzhou_station_58ac29912e11,2010-10,viirs,pending,,
130,guangzhou,g00162x00093,guangzhou_station_b9686a5b6c3f,2010-10,housing,pending,,
130,guangzhou,g00162x00093,guangzhou_station_b9686a5b6c3f,2010-10,poi,pending,,
130,guangzhou,g00162x00093,guangzhou_station_b9686a5b6c3f,2010-10,population,pending,,
130,guangzhou,g00162x00093,guangzhou_station_b9686a5b6c3f,2010-10,viirs,pending,,
131,guangzhou,g00167x00089,guangzhou_station_2cabcbdfd3e6,2010-10,housing,pending,,
131,guangzhou,g00167x00089,guangzhou_station_2cabcbdfd3e6,2010-10,poi,pending,,
131,guangzhou,g00167x00089,guangzhou_station_2cabcbdfd3e6,2010-10,population,pending,,
131,guangzhou,g00167x00089,guangzhou_station_2cabcbdfd3e6,2010-10,viirs,pending,,
132,guangzhou,g00168x00087,guangzhou_station_7c7c6e690cf0,2010-10,housing,pending,,
132,guangzhou,g00168x00087,guangzhou_station_7c7c6e690cf0,2010-10,poi,pending,,
132,guangzhou,g00168x00087,guangzhou_station_7c7c6e690cf0,2010-10,population,pending,,
132,guangzhou,g00168x00087,guangzhou_station_7c7c6e690cf0,2010-10,viirs,pending,,
133,guangzhou,g00183x00087,guangzhou_station_a28058888386,2010-10,housing,pending,,
133,guangzhou,g00183x00087,guangzhou_station_a28058888386,2010-10,poi,pending,,
133,guangzhou,g00183x00087,guangzhou_station_a28058888386,2010-10,population,pending,,
133,guangzhou,g00183x00087,guangzhou_station_a28058888386,2010-10,viirs,pending,,
134,guangzhou,g00193x00086,guangzhou_station_2442a1f540e0,2010-10,housing,pending,,
134,guangzhou,g00193x00086,guangzhou_station_2442a1f540e0,2010-10,poi,pending,,
134,guangzhou,g00193x00086,guangzhou_station_2442a1f540e0,2010-10,population,pending,,
134,guangzhou,g00193x00086,guangzhou_station_2442a1f540e0,2010-10,viirs,pending,,
135,guangzhou,g00154x00093,guangzhou_station_6f04643a6983,2010-10,housing,pending,,
135,guangzhou,g00154x00093,guangzhou_station_6f04643a6983,2010-10,poi,pending,,
135,guangzhou,g00154x00093,guangzhou_station_6f04643a6983,2010-10,population,pending,,
135,guangzhou,g00154x00093,guangzhou_station_6f04643a6983,2010-10,viirs,pending,,
136,foshan,g00107x00171,foshan_station_d9031b9311c0,2010-11,housing,pending,,
136,foshan,g00107x00171,foshan_station_d9031b9311c0,2010-11,poi,pending,,
136,foshan,g00107x00171,foshan_station_d9031b9311c0,2010-11,population,pending,,
136,foshan,g00107x00171,foshan_station_d9031b9311c0,2010-11,viirs,pending,,
137,foshan,g00108x00172,foshan_station_55a0f4e0603b,2010-11,housing,pending,,
137,foshan,g00108x00172,foshan_station_55a0f4e0603b,2010-11,poi,pending,,
137,foshan,g00108x00172,foshan_station_55a0f4e0603b,2010-11,population,pending,,
137,foshan,g00108x00172,foshan_station_55a0f4e0603b,2010-11,viirs,pending,,
138,foshan,g00108x00175,foshan_station_0c1011c156f3,2010-11,housing,pending,,
138,foshan,g00108x00175,foshan_station_0c1011c156f3,2010-11,poi,pending,,
138,foshan,g00108x00175,foshan_station_0c1011c156f3,2010-11,population,pending,,
138,foshan,g00108x00175,foshan_station_0c1011c156f3,2010-11,viirs,pending,,
139,guangzhou,g00138x00082,guangzhou_station_dfbe9f31d4ba,2010-11,housing,pending,,
139,guangzhou,g00138x00082,guangzhou_station_dfbe9f31d4ba,2010-11,poi,pending,,
139,guangzhou,g00138x00082,guangzhou_station_dfbe9f31d4ba,2010-11,population,pending,,
139,guangzhou,g00138x00082,guangzhou_station_dfbe9f31d4ba,2010-11,viirs,pending,,
140,guangzhou,g00139x00079,guangzhou_station_e32e67575663,2010-11,housing,pending,,
140,guangzhou,g00139x00079,guangzhou_station_e32e67575663,2010-11,poi,pending,,
140,guangzhou,g00139x00079,guangzhou_station_e32e67575663,2010-11,population,pending,,
140,guangzhou,g00139x00079,guangzhou_station_e32e67575663,2010-11,viirs,pending,,
141,shanghai,g00133x00120,shanghai_station_bbd75ac16927,2010-11,housing,pending,,
141,shanghai,g00133x00120,shanghai_station_bbd75ac16927,2010-11,poi,pending,,
141,shanghai,g00133x00120,shanghai_station_bbd75ac16927,2010-11,population,pending,,
141,shanghai,g00133x00120,shanghai_station_bbd75ac16927,2010-11,viirs,pending,,
142,shanghai,g00134x00112,shanghai_station_abde78c13028,2010-11,housing,pending,,
